test_index,feasible,recourse_band,original_score_band,solver_status,solver_family,original_score,new_score,score_gap_to_threshold,total_cost,changed_features,validity_reconstructed_score,validity_passes_threshold,validity_margin_below_threshold
859,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7356317043304443,0.37504860758781433,-0.044951392412185764,1.8663870655913568,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.04960835509138381, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.020000000000000018, ""PercentInstallTrades"": -0.15, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.16875, ""NumBank2NatlTradesWHighUtilization"": -0.16666666666666663, ""InstallBurdenPerTrade"": -0.23598637954304671}",0.37504860758781433,True,0.044951392412185764
860,True,feasible,very_high_risk,gurobi:Optimal|refined_3,gurobi,0.691660463809967,0.414644330739975,-0.00535566926002512,0.6274522781046719,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.030000000000000027, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.022346184872156366}",0.414644330739975,True,0.00535566926002512
861,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7428138852119446,0.33977410197257996,-0.08022589802742014,0.6176259012117618,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.0972485701114078}",0.33977410197257996,True,0.08022589802742014
862,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8875903487205505,0.761978268623352,0.34197826862335196,0.21566829276788996,"{""NumSatisfactoryTrades"": 0.0924050632911394, ""MSinceMostRecentDelq"": 0.08783132530120485, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NumRevolvingTradesWBalance"": -0.0078125}",0.761978268623352,False,-0.34197826862335196
863,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8639869093894958,0.7310159206390381,0.311015920639038,0.2407504921549953,"{""MSinceMostRecentDelq"": 0.0487951807228916, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NumRevolvingTradesWBalance"": -0.012500000000000011, ""PercentTradesWBalance"": -0.19500000000000017}",0.7310159206390381,False,-0.311015920639038
864,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5668601393699646,0.3714374601840973,-0.048562539815902805,0.3737406567401283,"{""ExternalRiskEstimate"": 0.03514968833082388, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2}",0.3714374601840973,True,0.048562539815902805
869,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8453838229179382,0.6277459263801575,0.20774592638015738,0.22213399835583028,"{""NumSatisfactoryTrades"": 0.05544303797468356, ""MSinceMostRecentDelq"": 0.11710843373493983, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NetFractionRevolvingBurden"": -0.01976293103448279}",0.6277459263801575,False,-0.20774592638015738
870,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7539812922477722,0.35972073674201965,-0.06027926325798044,1.3000725274760647,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.028720626631853787, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.18999999999999995, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.1724137931034483, ""NumRevolvingTradesWBalance"": -0.13826152628969204, ""NumBank2NatlTradesWHighUtilization"": -0.1111111111111111}",0.35972073674201965,True,0.06027926325798044
872,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
873,True,feasible,moderate_risk,gurobi:Optimal|refined_3,gurobi,0.4928757846355438,0.4169336259365082,-0.0030663740634919168,0.13767640416858257,"{""NumSatisfactoryTrades"": 0.15020384496681388, ""MSinceMostRecentInqexcl7days"": 0.030000000000000006}",0.4169336259365082,True,0.0030663740634919168
874,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6274071335792542,0.4109169840812683,-0.009083015918731785,0.43758754991680293,"{""ExternalRiskEstimate"": 0.057636813079130156, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2}",0.4109169840812683,True,0.009083015918731785
875,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
878,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.7881113886833191,0.6890681385993958,0.26906813859939566,0.2398094710617943,"{""NumSatisfactoryTrades"": 0.02772151898734178, ""MSinceMostRecentDelq"": 0.15614457831325287, ""PercentInstallTrades"": -0.08500000000000008, ""MSinceMostRecentInqexcl7days"": 0.030000000000000013, ""PercentTradesWBalance"": -0.07500000000000007}",0.6890681385993958,False,-0.26906813859939566
879,True,feasible,high_risk,gurobi:Optimal|refined_1,gurobi,0.5539003610610962,0.4189804196357727,-0.0010195803642273904,0.7823348926531223,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.044299812487379464, ""PercentTradesWBalance"": -0.015000000000000013}",0.4189804196357727,True,0.0010195803642273904
880,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
881,True,feasible,high_risk,gurobi:Optimal,gurobi,0.5647304654121399,0.35077711939811707,-0.06922288060188303,0.43321115625640905,"{""ExternalRiskEstimate"": 0.05609543016615659, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2}",0.35077711939811707,True,0.06922288060188303
882,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.810250997543335,0.2869739532470703,-0.13302604675292978,1.0045918547769217,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.033942558746736295, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.19999999999999996, ""PercentInstallTrades"": -0.13620418551837637, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555}",0.2869739532470703,True,0.13302604675292978
885,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8334688544273376,0.7795552015304565,0.35955520153045645,0.23690512697748184,"{""NumSatisfactoryTrades"": 0.036962025316455704, ""MSinceMostRecentDelq"": 0.19518072289156624, ""PercentInstallTrades"": -0.06000000000000005, ""PercentTradesWBalance"": -0.07500000000000007}",0.7795552015304565,False,-0.35955520153045645
888,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.750511884689331,0.3507498502731323,-0.06925014972686777,1.3151052831415044,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.19999999999999996, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""InstallBurdenPerTrade"": -0.18179348041759089}",0.3507498502731323,True,0.06925014972686777
889,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.5066197514533997,0.3431214690208435,-0.07687853097915659,0.25838630277575525,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.1757343541136184}",0.3431214690208435,True,0.07687853097915659
891,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9010831117630005,0.7995458245277405,0.3795458245277404,0.13599064265055938,"{""PercentTradesNeverDelq"": 0.05999999999999994, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005}",0.7995458245277405,False,-0.3795458245277404
892,False,infeasible,very_high_risk,gurobi:Optimal|refined_8,gurobi,0.7160075902938843,0.545311450958252,0.12531145095825186,2.2970515438536285,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.01566579634464752, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.20000000000000007, ""MSinceMostRecentDelq"": 0.1951807228915663, ""NumTradesOpeninLast12M"": -0.07945948887284604, ""PercentInstallTrades"": -0.18, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.17672413793103448, ""NetFractionInstallBurden"": -0.16785714285714293, ""NumRevolvingTradesWBalance"": -0.03125, ""NumInstallTradesWBalance"": -0.05555555555555555, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""RevolvingBurdenPerTrade"": -0.11293103448275864, ""InstallBurdenPerTrade"": -0.4476190476190476}",0.545311450958252,False,-0.12531145095825186
893,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8472707867622375,0.6340595483779907,0.21405954837799063,0.2210448173119945,"{""PercentTradesNeverDelq"": 0.14, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.6340595483779907,False,-0.21405954837799063
895,True,feasible,near_threshold,gurobi:Optimal|refined_1,gurobi,0.42469629645347595,0.4102076292037964,-0.009792370796203709,0.006410336090453347,"{""MSinceMostRecentInqexcl7days"": 0.010000000000000002}",0.4102076292037964,True,0.009792370796203709
896,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.48150479793548584,0.3706490695476532,-0.0493509304523469,0.32927002240897596,"{""ExternalRiskEstimate"": 0.06464186487010248, ""NumSatisfactoryTrades"": 0.18481012658227847}",0.3706490695476532,True,0.0493509304523469
897,True,feasible,very_high_risk,gurobi:Optimal|refined_2,gurobi,0.7611571550369263,0.415354460477829,-0.004645539522171116,0.8902760702662087,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.11750466088735712, ""PercentTradesWBalance"": -0.030000000000000027}",0.415354460477829,True,0.004645539522171116
898,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6482881307601929,0.34844937920570374,-0.07155062079429636,0.6991672092587328,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.15757955906786902}",0.34844937920570374,True,0.07155062079429636
899,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6717814803123474,0.3786781132221222,-0.0413218867778779,0.8925295331719161,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.06447792083070425, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.19762931034482759}",0.3786781132221222,True,0.0413218867778779
900,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9398713707923889,0.7928210496902466,0.3728210496902465,0.2707577744196819,"{""NumSatisfactoryTrades"": 0.04620253164556963, ""PercentTradesNeverDelq"": 0.08499999999999952, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""NetFractionRevolvingBurden"": -0.05928879310344837}",0.7928210496902466,False,-0.3728210496902465
901,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9093574285507202,0.810610294342041,0.3906102943420409,0.14293575850335832,"{""PercentTradesNeverDelq"": 0.05999999999999994, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""NetFractionRevolvingBurden"": -0.009881465517241395}",0.810610294342041,False,-0.3906102943420409
902,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.8337715268135071,0.41571763157844543,-0.004282368421554661,1.0746921313328457,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.033942558746736295, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.09999999999999998, ""PercentInstallTrades"": -0.10031342928205023, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555}",0.41571763157844543,True,0.004282368421554661
903,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.5103350877761841,0.4130374491214752,-0.006962550878524876,0.526893295446342,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.0301171005834569}",0.4130374491214752,True,0.006962550878524876
904,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8885344862937927,0.6918188333511353,0.27181883335113516,0.20894138313944244,"{""NumSatisfactoryTrades"": 0.06468354430379747, ""MSinceMostRecentDelq"": 0.12686746987951816, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005}",0.6918188333511353,False,-0.27181883335113516
906,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8645536303520203,0.7310023903846741,0.311002390384674,0.2015551309627234,"{""MSinceMostRecentDelq"": 0.19518072289156613, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005}",0.7310023903846741,False,-0.311002390384674
907,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.663130521774292,0.3854462802410126,-0.03455371975898752,0.6195168967401196,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.026665769555757838}",0.3854462802410126,True,0.03455371975898752
909,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8503953814506531,0.720099687576294,0.30009968757629385,0.12260046803679576,"{""PercentTradesNeverDelq"": 0.040000000000000036, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.720099687576294,False,-0.30009968757629385
910,True,feasible,near_threshold,gurobi:Optimal|refined_2,gurobi,0.4373435974121094,0.4082712233066559,-0.011728776693344212,0.012820672180906694,"{""MSinceMostRecentInqexcl7days"": 0.020000000000000004}",0.4082712233066559,True,0.011728776693344212
911,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8599928021430969,0.7275359034538269,0.3075359034538268,0.2854480152839969,"{""NumSatisfactoryTrades"": 0.04620253164556956, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""PercentTradesWBalance"": -0.07500000000000007}",0.7275359034538269,False,-0.3075359034538268
912,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8274939060211182,0.6396931409835815,0.21969314098358145,0.1619782077468752,"{""PercentTradesNeverDelq"": 0.07999999999999996, ""PercentInstallTrades"": -0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.6396931409835815,False,-0.21969314098358145
913,True,feasible,near_threshold,gurobi:Optimal|refined_2,gurobi,0.4366171360015869,0.4066283702850342,-0.013371629714965916,0.06135894774494467,"{""NumSatisfactoryTrades"": 0.061552714333476366, ""MSinceMostRecentInqexcl7days"": 0.020000000000000004}",0.4066283702850342,True,0.013371629714965916
914,True,feasible,near_threshold,gurobi:Optimal|refined_15,gurobi,0.4629666805267334,0.4179999530315399,-0.0020000469684601785,0.10191475446706996,"{""NumSatisfactoryTrades"": 0.07392405063291146, ""MSinceMostRecentDelq"": 0.06831325301204823}",0.4179999530315399,True,0.0020000469684601785
916,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9536478519439697,0.8595510125160217,0.43955101251602163,0.26418203207988167,"{""NumSatisfactoryTrades"": 0.12012658227848097, ""PercentInstallTrades"": 0.020000000000000018, ""MSinceMostRecentInqexcl7days"": 0.12000000000000005, ""NetFractionInstallBurden"": -0.023214285714285687, ""PercentTradesWBalance"": -0.07500000000000007}",0.8595510125160217,False,-0.43955101251602163
920,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.4722521901130676,0.3994671106338501,-0.020532889366149998,0.16113483584302452,"{""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.02402395147566084}",0.3994671106338501,True,0.020532889366149998
921,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8604680895805359,0.6415414810180664,0.2215414810180663,0.2604773228874477,"{""PercentTradesNeverDelq"": 0.09800000000000009, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""NetFractionRevolvingBurden"": -0.06917025862068976}",0.6415414810180664,False,-0.2215414810180663
922,True,feasible,very_high_risk,gurobi:Optimal|refined_5,gurobi,0.7286580204963684,0.41797494888305664,-0.002025051116943455,0.8968707011880105,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.06888768944419665, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.19762931034482759}",0.41797494888305664,True,0.002025051116943455
925,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.8188681602478027,0.29242417216300964,-0.12757582783699045,1.8566486047762014,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.033942558746736295, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.12, ""MSinceMostRecentDelq"": 0.16828445728506047, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.16875, ""NumBank2NatlTradesWHighUtilization"": -0.16666666666666666, ""InstallBurdenPerTrade"": -0.2571428571428571}",0.29242417216300964,True,0.12757582783699045
926,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9098071455955505,0.799959123134613,0.37995912313461294,0.16811361134266473,"{""PercentTradesNeverDelq"": 0.08999999999999897, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""PercentTradesWBalance"": -0.015000000000000013}",0.799959123134613,False,-0.37995912313461294
928,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6760401129722595,0.3513117730617523,-0.06868822693824778,0.9092404096317931,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.12191868657147709, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.06060606060606061}",0.3513117730617523,True,0.06868822693824778
930,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9102802276611328,0.8029403686523438,0.38294036865234365,0.15826917641514582,"{""PercentTradesNeverDelq"": 0.07999999999999996, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004, ""PercentTradesWBalance"": -0.015000000000000013}",0.8029403686523438,False,-0.38294036865234365
933,False,near_feasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.693296492099762,0.4214155673980713,0.0014155673980711936,1.3605867199541954,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentDelq"": 0.15614457831325287, ""MSinceMostRecentInqexcl7days"": 0.19999999999999998, ""NumInqLast6M"": -0.06060606060606061, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.06749999999999991, ""NumBank2NatlTradesWHighUtilization"": -0.0559990903413658, ""PercentTradesWBalance"": -0.07500000000000007}",0.4214155673980713,False,-0.0014155673980711936
934,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8067500591278076,0.6277976036071777,0.20779760360717764,0.1941633462327328,"{""PercentTradesNeverDelq"": 0.12, ""MSinceMostRecentDelq"": 0.04879518072289159, ""MSinceMostRecentInqexcl7days"": 0.07000000000000003}",0.6277976036071777,False,-0.20779760360717764
935,True,feasible,near_threshold,gurobi:Optimal,gurobi,0.44951096177101135,0.30194970965385437,-0.11805029034614573,0.18842668806225937,"{""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.06659871172868326}",0.30194970965385437,True,0.11805029034614573
936,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.8767279982566833,0.7071667909622192,0.28716679096221914,0.17518960116404975,"{""PercentTradesNeverDelq"": 0.09999999999999998, ""MSinceMostRecentDelq"": 0.009759036144578313, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.7071667909622192,False,-0.28716679096221914
939,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6832166314125061,0.3647785484790802,-0.055221451520919895,0.7297665222931317,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.07999999999999996, ""MSinceMostRecentInqexcl7days"": 0.2, ""NetFractionRevolvingBurden"": -0.07758620689655173, ""NumBank2NatlTradesWHighUtilization"": -0.04480321634351576}",0.3647785484790802,True,0.055221451520919895
941,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.5110040307044983,0.36312949657440186,-0.05687050342559824,0.41085807149650233,"{""ExternalRiskEstimate"": 0.04822258654768086, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2}",0.36312949657440186,True,0.05687050342559824
942,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.6264145970344543,0.36958611011505127,-0.050413889884948826,0.22169013587812564,"{""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.11848904531884277}",0.36958611011505127,True,0.050413889884948826
943,True,feasible,very_high_risk,gurobi:Optimal|refined_27,gurobi,0.6841360330581665,0.4199070632457733,-9.293675422678005e-05,1.3817927588067993,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentDelq"": 0.16590361445783117, ""NumTotalTrades"": 0.03230769230769237, ""PercentInstallTrades"": -0.18924070086282774, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""PercentTradesWBalance"": -0.1200000000000001}",0.4199070632457733,True,9.293675422678005e-05
945,False,infeasible,very_high_risk,gurobi:Infeasible|refined_32,gurobi,0.9372410178184509,0.7907519936561584,0.37075199365615835,0.2593429224140333,"{""NumSatisfactoryTrades"": 0.06468354430379747, ""PercentTradesNeverDelq"": 0.14000000000000012, ""MSinceMostRecentInqexcl7days"": 0.11000000000000004}",0.7907519936561584,False,-0.37075199365615835
946,True,feasible,very_high_risk,gurobi:Optimal|refined_2,gurobi,0.7855299711227417,0.4187101423740387,-0.0012898576259613992,0.9529148177394479,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.02349869451697128, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.07999999999999996, ""PercentInstallTrades"": -0.16265508719746513, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.030303030303030304, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555}",0.4187101423740387,True,0.0012898576259613992
948,True,feasible,high_risk,gurobi:Optimal|refined_11,gurobi,0.5479387640953064,0.41988274455070496,-0.00011725544929513942,0.6634361494533656,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.027499999999999414, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.015151515151515152, ""NetFractionRevolvingBurden"": -0.0550608209938599}",0.41988274455070496,True,0.00011725544929513942
949,True,feasible,high_risk,gurobi:Optimal|refined_15,gurobi,0.6019618511199951,0.4163706600666046,-0.0036293399333954812,0.7932333898449209,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.18481012658227852, ""PercentTradesNeverDelq"": 0.1050000000000001, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.04073575482892634}",0.4163706600666046,True,0.0036293399333954812
956,True,feasible,very_high_risk,gurobi:Optimal,gurobi,0.7562204599380493,0.37666448950767517,-0.043335510492324925,0.5604234031905216,"{""ExternalRiskEstimate"": 0.07475409836065572, ""NumSatisfactoryTrades"": 0.1848101265822785, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.014847070845838257}",0.37666448950767517,True,0.043335510492324925
957,True,feasible,moderate_risk,gurobi:Optimal,gurobi,0.4798317849636078,0.29971393942832947,-0.12028606057167063,0.3509426909064632,"{""ExternalRiskEstimate"": 0.027120155863353035, ""NumSatisfactoryTrades"": 0.18481012658227847, ""MSinceMostRecentInqexcl7days"": 0.2}",0.29971393942832947,True,0.12028606057167063
958,False,infeasible,very_high_risk,gurobi:Optimal|refined_32,gurobi,0.8213969469070435,0.44640350341796875,0.026403503417968655,2.2024253388973043,"{""ExternalRiskEstimate"": 0.07475409836065572, ""MSinceMostRecentTradeOpen"": -0.08093994778067885, ""NumSatisfactoryTrades"": 0.1848101265822785, ""PercentTradesNeverDelq"": 0.19999999999999996, ""MSinceMostRecentDelq"": 0.1951807228915663, ""PercentInstallTrades"": -0.2, ""MSinceMostRecentInqexcl7days"": 0.2, ""NumInqLast6M"": -0.045454545454545456, ""NetFractionRevolvingBurden"": -0.19762931034482759, ""NumRevolvingTradesWBalance"": -0.125, ""NumInstallTradesWBalance"": -0.004756652039472425, ""NumBank2NatlTradesWHighUtilization"": -0.05555555555555555, ""PercentTradesWBalance"": -0.15000000000000013, ""RevolvingBurdenPerTrade"": -0.008793103448275857, ""InstallBurdenPerTrade"": -0.2571428571428571}",0.44640350341796875,False,-0.026403503417968655
960,True,feasible,high_risk,gurobi:Optimal|refined_24,gurobi,0.5615489482879639,0.418620765209198,-0.0013792347908020974,0.3609973427112952,"{""NumSatisfactoryTrades"": 0.18481012658227847, ""PercentTradesNeverDelq"": 0.14, ""MSinceMostRecentDelq"": 0.03903614457831327, ""MSinceMostRecentInqexcl7days"": 0.08192138116395509}",0.418620765209198,True,0.0013792347908020974
